x;y
3992.448543831493;81.94665529456968
3981.93349731761;81.8687536153557
3971.4184508037274;81.47924521928583
3960.9034042898443;81.63504857771377
3950.3883577759616;82.56986872828148
3953.0171194044324;81.94665529456968
3939.8733112620785;82.88147544513737
3929.358264748196;83.03727880356531
3918.8432182343126;82.88147544513737
3908.32817172043;83.1151804827793
3897.813125206547;83.19308216199326
3887.2980786926637;83.19308216199326
3876.783032178781;83.42678719963519
3866.267985664898;83.66049223727711
3855.752939151015;83.42678719963519
3845.237892637132;83.1151804827793
3834.7228461232494;82.88147544513737
3824.2077996093662;83.1151804827793
3813.6927530954836;83.50468887884917
3803.1777065816004;83.81629559570506
3792.6626600677178;83.81629559570506
3782.1476135538346;83.73839391649108
3771.632567039952;83.50468887884917
3761.117520526069;83.50468887884917
3750.6024740121857;83.50468887884917
3740.087427498303;83.42678719963519
3729.5723809844203;83.19308216199326
3719.057334470537;82.95937712435133
3708.542287956654;83.27098384120724
3698.0272414427714;83.50468887884917
3687.512194928888;83.42678719963519
3676.9971484150055;83.19308216199326
3666.4821019011224;83.19308216199326
3655.9670553872397;83.19308216199326
3645.4520088733566;83.19308216199326
3634.936962359474;83.1151804827793
3624.421915845591;82.88147544513737
3613.906869331708;83.1151804827793
3603.391822817825;83.50468887884917
3592.8767763039423;83.42678719963519
3582.361729790059;83.19308216199326
3571.846683276176;83.27098384120724
3561.3316367622933;83.50468887884917
3550.81659024841;83.50468887884917
3540.3015437345275;83.50468887884917
3529.7864972206444;83.50468887884917
3519.2714507067617;83.58259055806313
3508.7564041928786;83.81629559570506
3498.241357678996;83.89419727491904
3487.7263111651127;84.36160735020287
3477.21126465123;84.43950902941685
3466.696218137347;84.43950902941685
3456.1811716234643;84.20580399177493
3445.666125109581;84.20580399177493
3435.151078595698;84.12790231256096
3424.6360320818153;83.58259055806313
3414.1209855679326;83.50468887884917
3403.6059390540495;83.73839391649108
3393.0908925401664;83.50468887884917
3387.833369283225;82.80357376592339
3385.2046076547545;82.10245865299763
3379.947084397813;81.47924521928583
3379.947084397813;80.85603178557403
3379.947084397813;80.23281835186225
3379.947084397813;79.60960491815045
3379.947084397813;79.14219484286662
3374.6895611408713;78.67478476758276
3374.6895611408713;78.05157133387097
3374.6895611408713;77.42835790015917
3374.6895611408713;76.80514446644739
3374.6895611408713;76.18193103273559
3374.6895611408713;75.5587175990238
3369.43203788393;74.93550416531201
3369.43203788393;74.3122907316002
3369.43203788393;73.68907729788842
3369.43203788393;73.06586386417662
3369.43203788393;72.44265043046482
3369.43203788393;71.81943699675304
3369.43203788393;71.19622356304124
3369.43203788393;70.57301012932945
3369.43203788393;69.94979669561766
3369.43203788393;69.32658326190585
3369.43203788393;68.70336982819407
3369.43203788393;68.08015639448227
3369.43203788393;67.45694296077048
3369.43203788393;66.8337295270587
3369.43203788393;66.2105160933469
3369.43203788393;65.5873026596351
3369.43203788393;64.96408922592332
3369.43203788393;64.3408757922115
3369.43203788393;63.71766235849972
3369.43203788393;63.094448924787926
3369.43203788393;62.471235491076136
3369.43203788393;61.84802205736434
3369.43203788393;61.22480862365255
3369.43203788393;60.60159518994075
3369.43203788393;60.13418511465691
3364.1745146269886;59.666775039373064
3364.1745146269886;59.04356160566127
3364.1745146269886;58.42034817194948
3364.1745146269886;57.79713473823769
3364.1745146269886;57.17392130452589
3364.1745146269886;56.550707870814094
3364.1745146269886;55.927494437102304
3364.1745146269886;55.304281003390514
3364.1745146269886;54.68106756967872
3364.1745146269886;54.05785413596692
3364.1745146269886;53.43464070225513
3364.1745146269886;52.81142726854334
3364.1745146269886;52.188213834831544
3364.1745146269886;51.56500040111975
3364.1745146269886;50.94178696740796
3364.1745146269886;50.47437689212411
3355.4119758654197;50.00696681684027
3356.2882297415763;49.227950024700526
3356.2882297415763;48.60473659098873
3356.2882297415763;47.98152315727694
3356.2882297415763;47.35830972356514
3356.2882297415763;46.73509628985335
3356.2882297415763;46.189784535355535
3358.916991370047;45.64447278085771
3358.916991370047;45.02125934714592
3358.916991370047;44.398045913434125
3358.916991370047;43.774832479722335
3358.916991370047;43.15161904601054
3358.916991370047;42.52840561229875
3358.916991370047;41.90519217858695
3358.916991370047;41.28197874487516
3358.916991370047;40.81456866959132
3353.6594681131055;64.02926907535561
3353.6594681131055;63.406055641643825
3353.6594681131055;62.782842207932035
3353.6594681131055;62.15962877422024
3353.6594681131055;61.53641534050844
3353.6594681131055;60.91320190679665
3353.6594681131055;60.28998847308486
3353.6594681131055;59.666775039373064
3353.6594681131055;59.04356160566127
3353.6594681131055;58.42034817194948
3353.6594681131055;57.79713473823769
3353.6594681131055;57.17392130452589
3353.6594681131055;56.550707870814094
3353.6594681131055;55.927494437102304
3353.6594681131055;55.304281003390514
3353.6594681131055;54.68106756967872
3353.6594681131055;54.05785413596692
3353.6594681131055;53.43464070225513
3353.6594681131055;52.81142726854334
3353.6594681131055;52.188213834831544
3353.6594681131055;51.56500040111975
3353.6594681131055;50.94178696740796
3348.401944856164;71.81943699675304
3348.401944856164;71.19622356304124
3348.401944856164;70.57301012932945
3348.401944856164;69.94979669561766
3348.401944856164;69.32658326190585
3348.401944856164;68.70336982819407
3348.401944856164;68.08015639448227
3348.401944856164;67.45694296077048
3348.401944856164;66.8337295270587
3348.401944856164;66.2105160933469
3348.401944856164;65.5873026596351
3348.401944856164;64.96408922592332
3348.401944856164;64.49667915063947
3340.515659970752;75.32501256138187
3343.1444215992224;74.6238974484561
3343.1444215992224;74.00068401474431
3343.1444215992224;73.37747058103253
3343.1444215992224;72.75425714732073
3343.1444215992224;72.28684707203688
3335.2581367138105;76.57143942880546
3337.8868983422813;75.87032431587969
3327.371851828398;76.18193103273559
3327.371851828398;75.5587175990238
3327.371851828398;74.93550416531201
3327.371851828398;74.3122907316002
3327.371851828398;73.84488065631636
3322.114328571457;73.37747058103253
3319.485566942986;72.59845378889278
3316.8568053145154;71.81943699675304
3316.8568053145154;71.19622356304124
3316.8568053145154;70.57301012932945
3314.2280436860447;70.02769837483163
3311.599282057574;69.32658326190585
3311.599282057574;68.70336982819407
3311.599282057574;68.08015639448227
3311.599282057574;67.45694296077048
3311.599282057574;66.8337295270587
3311.599282057574;66.2105160933469
3311.599282057574;65.5873026596351
3311.599282057574;64.96408922592332
3308.970520429103;64.41877747142549
3306.3417588006323;63.71766235849972
3306.3417588006323;63.094448924787926
3306.3417588006323;62.471235491076136
3306.3417588006323;61.84802205736434
3306.3417588006323;61.22480862365255
3306.3417588006323;60.60159518994075
3306.3417588006323;59.97838175622896
3306.3417588006323;59.355168322517166
3306.3417588006323;58.731954888805376
3306.3417588006323;58.10874145509358
3306.3417588006323;57.48552802138179
3306.3417588006323;56.86231458766999
3306.3417588006323;56.2391011539582
3306.3417588006323;55.615887720246405
3306.3417588006323;55.14847764496256
3301.0842355436907;54.68106756967872
3301.0842355436907;54.05785413596692
3301.0842355436907;53.43464070225513
3301.0842355436907;52.81142726854334
3301.0842355436907;52.188213834831544
3301.0842355436907;51.56500040111975
3301.0842355436907;50.94178696740796
3301.0842355436907;50.31857353369617
3301.0842355436907;49.69536009998437
3301.0842355436907;49.07214666627257
3301.0842355436907;48.44893323256078
3301.0842355436907;47.82571979884899
3301.0842355436907;47.2025063651372
3301.0842355436907;46.5792929314254
3301.0842355436907;45.95607949771361
3301.0842355436907;45.33286606400182
3301.0842355436907;44.70965263029002
3301.0842355436907;44.086439196578226
3301.0842355436907;43.463225762866436
3301.0842355436907;42.99581568758259
3295.8267122867496;42.52840561229875
3295.8267122867496;41.90519217858695
3295.8267122867496;41.28197874487516
3295.8267122867496;40.658765311163364
3295.8267122867496;40.035551877451574
3295.8267122867496;39.41233844373978
3295.8267122867496;38.78912501002799
3295.8267122867496;38.16591157631619
3295.8267122867496;37.542698142604394
3295.8267122867496;36.91948470889261
3295.8267122867496;36.296271275180814
3295.8267122867496;35.67305784146902
3295.8267122867496;35.04984440775722
3295.8267122867496;34.42663097404544
3295.8267122867496;33.80341754033364
3295.8267122867496;33.180204106621844
3295.8267122867496;32.55699067291005
3295.8267122867496;31.933777239198264
3295.8267122867496;31.310563805486467
3295.8267122867496;30.68735037177467
3293.197950658279;29.908333579634927
3290.569189029808;29.129316787495185
3290.569189029808;28.506103353783402
3290.569189029808;27.882889920071605
3290.569189029808;27.259676486359808
3290.569189029808;26.63646305264801
3290.569189029808;26.013249618936214
3290.569189029808;25.39003618522443
3290.569189029808;24.766822751512635
3290.569189029808;24.143609317800838
3290.569189029808;23.520395884089055
3290.569189029808;22.897182450377258
3290.569189029808;22.27396901666546
3290.569189029808;21.650755582953664
3290.569189029808;21.027542149241867
3290.569189029808;20.404328715530085
3290.569189029808;19.781115281818288
3290.569189029808;19.15790184810649
3290.569189029808;18.534688414394708
3290.569189029808;17.91147498068291
3290.569189029808;17.288261546971114
3290.569189029808;16.665048113259317
3290.569189029808;16.04183467954752
3290.569189029808;15.418621245835737
3290.569189029808;14.951211170551886
3285.3116657728665;14.48380109526805
3285.3116657728665;13.860587661556252
3285.3116657728665;13.237374227844455
3285.3116657728665;12.614160794132658
3285.3116657728665;11.990947360420876
3285.3116657728665;11.367733926709079
3285.3116657728665;10.744520492997282
3285.3116657728665;10.121307059285485
3285.3116657728665;9.498093625573702
3285.3116657728665;8.874880191861905
3285.3116657728665;8.251666758150108
3285.3116657728665;7.628453324438311
3285.3116657728665;7.0052398907265285
3285.3116657728665;6.382026457014732
3282.6829041443957;5.836714702516915
3280.054142515925;5.135599589591138
3272.167857630513;13.938489340770218
3274.796619258984;13.237374227844455
3274.796619258984;12.614160794132658
3274.796619258984;11.990947360420876
3274.796619258984;11.367733926709079
3274.796619258984;10.744520492997282
3274.796619258984;10.121307059285485
3274.796619258984;9.498093625573702
3274.796619258984;8.874880191861905
3274.796619258984;8.251666758150108
3274.796619258984;7.628453324438311
3274.796619258984;7.0052398907265285
3274.796619258984;6.382026457014732
3274.796619258984;5.758813023302935
3269.5390960020422;15.730227962691629
3269.5390960020422;15.107014528979832
3269.5390960020422;14.48380109526805
3264.2815727451007;13.860587661556252
3264.2815727451007;13.237374227844455
3264.2815727451007;12.614160794132658
3264.2815727451007;11.990947360420876
3264.2815727451007;11.367733926709079
3264.2815727451007;10.744520492997282
3264.2815727451007;10.121307059285485
3261.65281111663;9.498093625573702
3261.65281111663;8.874880191861905
3261.65281111663;8.251666758150108
3261.65281111663;7.706355003652291
3259.024049488159;7.161043249154474
3253.7665262312175;14.79540781212394
3253.7665262312175;14.172194378412144
3253.7665262312175;13.54898094470036
3253.7665262312175;12.925767510988564
3253.7665262312175;12.302554077276767
3253.7665262312175;11.67934064356497
3253.7665262312175;11.056127209853173
3253.7665262312175;10.43291377614139
3253.7665262312175;9.809700342429593
3248.5090029742764;19.15790184810649
3248.5090029742764;18.534688414394708
3248.5090029742764;17.91147498068291
3248.5090029742764;17.288261546971114
3248.5090029742764;16.665048113259317
3248.5090029742764;16.04183467954752
3248.5090029742764;15.418621245835737
3243.251479717335;22.897182450377258
3243.251479717335;22.27396901666546
3243.251479717335;21.650755582953664
3243.251479717335;21.027542149241867
3243.251479717335;20.404328715530085
3243.251479717335;19.781115281818288
3237.9939564603933;26.013249618936214
3237.9939564603933;25.39003618522443
3237.9939564603933;24.766822751512635
3237.9939564603933;24.143609317800838
3237.9939564603933;23.520395884089055
3230.1076715749814;26.948069769503917
3230.1076715749814;26.402758015006086
3227.4789099465106;25.701642902080323
3227.4789099465106;25.078429468368526
3227.4789099465106;24.455216034656743
3218.7163711849416;23.832002600944946
3219.5926250610983;23.052985808805204
3219.5926250610983;22.429772375093407
3219.5926250610983;21.80655894138161
3219.5926250610983;21.183345507669827
3219.5926250610983;20.56013207395803
3219.5926250610983;19.936918640246233
3219.5926250610983;19.313705206534436
3219.5926250610983;18.690491772822654
3219.5926250610983;18.067278339110857
3219.5926250610983;17.44406490539906
3219.5926250610983;16.820851471687263
3219.5926250610983;16.353441396403426
3211.706340175686;35.67305784146902
3211.706340175686;35.04984440775722
3211.706340175686;34.42663097404544
3211.706340175686;33.80341754033364
3211.706340175686;33.180204106621844
3211.706340175686;32.55699067291005
3211.706340175686;31.933777239198264
3211.706340175686;31.310563805486467
3211.706340175686;30.68735037177467
3211.706340175686;30.064136938062873
3211.706340175686;29.44092350435109
3211.706340175686;28.817710070639293
3211.706340175686;28.194496636927497
3211.706340175686;27.5712832032157
3211.706340175686;26.948069769503917
3211.706340175686;26.32485633579212
3211.706340175686;25.701642902080323
3211.706340175686;25.078429468368526
3211.706340175686;24.61101939308469
3206.4488169187443;43.15161904601054
3206.4488169187443;42.52840561229875
3206.4488169187443;41.90519217858695
3206.4488169187443;41.28197874487516
3206.4488169187443;40.658765311163364
3206.4488169187443;40.035551877451574
3206.4488169187443;39.41233844373978
3206.4488169187443;38.78912501002799
3206.4488169187443;38.16591157631619
3206.4488169187443;37.542698142604394
3206.4488169187443;36.91948470889261
3206.4488169187443;36.296271275180814
3201.1912936618032;44.398045913434125
3201.1912936618032;43.774832479722335
3195.9337704048617;52.188213834831544
3195.9337704048617;51.56500040111975
3195.9337704048617;50.94178696740796
3195.9337704048617;50.31857353369617
3195.9337704048617;49.69536009998437
3195.9337704048617;49.07214666627257
3195.9337704048617;48.44893323256078
3195.9337704048617;47.82571979884899
3195.9337704048617;47.2025063651372
3195.9337704048617;46.5792929314254
3195.9337704048617;45.95607949771361
3195.9337704048617;45.33286606400182
3195.9337704048617;44.86545598871797
3188.0474855194498;58.88775824723332
3190.67624714792;58.10874145509358
3190.67624714792;57.48552802138179
3190.67624714792;56.86231458766999
3190.67624714792;56.2391011539582
3190.67624714792;55.615887720246405
3190.67624714792;54.992674286534616
3190.67624714792;54.36946085282282
3190.67624714792;53.74624741911103
3190.67624714792;53.12303398539923
3190.67624714792;52.65562391011539
3185.418723890979;67.14533624391458
3185.418723890979;66.52212281020279
3185.418723890979;65.89890937649099
3185.418723890979;65.27569594277921
3185.418723890979;64.65248250906741
3185.418723890979;64.02926907535561
3185.418723890979;63.406055641643825
3185.418723890979;62.782842207932035
