x;y
3994.460581195878;91.30344270749782
3989.20743612816;91.61528108191837
3989.2065770692775;91.30349043299131
3983.9534320015596;91.61532880741186
3978.6994278749585;91.61537653290534
3973.445423748358;91.61542425839882
3968.19227868064;91.92726263281936
3968.191419621757;91.6154719838923
3962.9382745540393;91.92731035831285
3957.684270427438;91.92735808380634
3952.4302663008375;91.92740580929981
3947.1771212331196;92.23924418372036
3947.176262174237;91.9274535347933
3941.922258047636;91.92750126028679
3936.6682539210356;91.92754898578026
3931.4142497944345;91.92759671127375
3931.4133907355517;91.61580606234669
3926.159386608951;91.61585378784017
3920.9053824823504;91.61590151333365
3915.65137835575;91.61594923882714
3910.397374229149;91.61599696432063
3905.1442291614308;91.92783533874118
3905.143370102548;91.6160446898141
3899.891084093713;92.23967371316172
3899.89022503483;91.92788306423465
3894.637939025995;92.55151208758227
3894.637079967112;92.2397214386552
3889.383934899394;92.55155981307576
3884.129930772793;92.55160753856923
3878.8759266461925;92.55165526406272
3873.621922519592;92.55170298955619
3868.367918392991;92.55175071504968
3863.11391426639;92.55179844054317
3857.860769198672;92.86363681496371
3857.8599101397895;92.55184616603665
3852.6067650720715;92.8636845404572
3852.605906013189;92.55189389153013
3847.351901886588;92.55194161702362
3842.097897759987;92.5519893425171
3842.097038701105;92.24019869359003
3836.8430345745037;92.24024641908352
3831.5898895067858;92.55208479350406
3831.589030447903;92.240294144577
3826.335885380185;92.55213251899755
3821.0818812535845;92.55218024449103
3815.8278771269834;92.55222796998451
3810.5738730003827;92.552275695478
3805.320727932665;92.86411406989855
3805.319868873782;92.55232342097148
3800.066723806064;92.86416179539204
3794.812719679463;92.86420952088551
3789.5587155528624;92.864257246379
3789.5578564939797;92.55246659745194
3784.303852367379;92.55251432294541
3779.0498482407784;92.5525620484389
3773.7967031730605;92.86440042285945
3773.7958441141777;92.55260977393237
3768.5426990464593;92.86444814835293
3763.2886949198587;92.86449587384641
3758.034690793258;92.8645435993399
3752.7806866666574;92.86459132483338
3747.5266825400563;92.86463905032687
3742.2726784134557;92.86468677582035
3737.018674286855;92.86473450131383
3731.7646701602544;92.8647822268073
3726.5115250925364;93.17662060122787
3726.5106660336533;92.8648299523008
3721.2575209659353;93.17666832672134
3716.0043758982174;93.48850670114189
3716.0035168393347;93.17671605221483
3710.7512308304995;93.80034507556245
3710.7503717716168;93.48855442663537
3705.4980857627816;94.112183449983
3705.4972267038984;93.80039280105592
3700.2440816361805;94.11223117547647
3694.99007750958;94.11227890096995
3689.736073382979;94.11232662646344
3684.4820692563785;94.11237435195693
3679.2280651297774;94.1124220774504
3673.9740610031768;94.11246980294389
3668.720056876576;94.11251752843738
3663.4660527499755;94.11256525393085
3658.2120486233744;94.11261297942434
3652.9580444967737;94.11266070491783
3647.704040370173;94.1127084304113
3642.4500362435724;94.11275615590479
3637.1960321169718;94.11280388139828
3631.9420279903707;94.11285160689175
3626.68802386377;94.11289933238524
3621.4340197371694;94.11294705787873
3616.1800156105687;94.1129947833722
3610.926011483968;94.11304250886569
3605.672007357367;94.11309023435918
3605.6711482984842;93.8012995854321
3600.4171441718836;93.80134731092559
3595.163140045283;93.80139503641908
3589.9091359186823;93.80144276191255
3584.655131792081;93.80149048740604
3579.4011276654805;93.80153821289953
3574.146264479997;93.48979528946595
3568.8922603533965;93.48984301495943
3563.6382562267954;93.4898907404529
3558.3842521001948;93.4899384659464
3558.383393041312;93.17814781701934
3553.130247973594;93.48998619143988
3547.8762438469935;93.49003391693336
3542.622239720393;93.49008164242684
3537.3682355937917;93.49012936792033
3532.114231467191;93.49017709341382
3526.8602273405904;93.4902248189073
3521.60622321399;93.49027254440078
3521.605364155107;93.17848189547371
3516.351360028506;93.1785296209672
3511.0973559019053;93.17857734646068
3505.8433517753047;93.17862507195417
3505.842492716422;92.8668344230271
3500.5884885898213;92.86688214852059
3495.3344844632206;92.86692987401406
3490.08048033662;92.86697759950755
3490.079621277737;92.55518695058049
3484.825617151136;92.55523467607397
3484.8247580922534;92.24344402714691
3479.570753965653;92.2434917526404
3474.316749839052;92.24353947813387
3474.3158907801694;91.93174882920681
3469.0618866535688;91.93179655470028
3463.8078825269677;91.93184428019377
3463.8070234680854;91.62005363126671
3458.5530193414843;91.62010135676019
3458.5521602826016;91.30831070783313
3458.551301223719;90.99652005890606
3453.297297097118;90.99656778439955
3453.2964380382355;90.68477713547249
3453.295578979353;90.37298648654541
3453.29471992047;90.06119583761836
3448.0407157938694;90.06124356311183
3448.0398567349866;89.74945291418477
3448.038997676104;89.4376622652577
3442.7849935495033;89.43770999075119
3442.7841344906205;89.12591934182413
3437.53013036402;89.12596706731762
3437.529271305137;88.81417641839055
3432.2752671785365;88.81422414388403
3427.0212630519354;88.8142718693775
3421.7681179842175;89.12611024379807
3421.7672589253348;88.814319594871
3416.514113857617;89.12615796929154
3411.2609687898985;89.43799634371209
3406.0078237221805;89.74983471813263
3406.0069646632983;89.43804406920557
3400.7546786544626;90.06167309255319
3400.75381959558;89.74988244362612
3395.500674527862;90.06172081804667
3390.2466704012613;90.06176854354015
3384.99266627466;90.06181626903364
3384.991807215778;89.75002562010657
3379.737803089177;89.75007334560006
3379.736944030294;89.43828269667299
3374.4829399036935;89.43833042216647
